ID_ID,day,month,year,TotalCase,DeathCount,CountriesAndTerritories,GeoId,countryterritoryCode,popData2018,cONTINENT
407,30,4,2020,0,1,Andorra,AD,AND,77006,Europe
408,29,4,2020,0,1,Andorra,AD,AND,77006,Europe
409,28,4,2020,3,0,Andorra,AD,AND,77006,Europe
410,27,4,2020,7,0,Andorra,AD,AND,77006,Europe
411,26,4,2020,2,0,Andorra,AD,AND,77006,Europe
412,25,4,2020,7,3,Andorra,AD,AND,77006,Europe
413,24,4,2020,1,0,Andorra,AD,AND,77006,Europe
414,23,4,2020,6,0,Andorra,AD,AND,77006,Europe
415,22,4,2020,0,1,Andorra,AD,AND,77006,Europe
416,21,4,2020,4,0,Andorra,AD,AND,77006,Europe
417,20,4,2020,9,1,Andorra,AD,AND,77006,Europe
418,19,4,2020,8,0,Andorra,AD,AND,77006,Europe
419,18,4,2020,14,2,Andorra,AD,AND,77006,Europe
420,17,4,2020,9,0,Andorra,AD,AND,77006,Europe
421,16,4,2020,14,2,Andorra,AD,AND,77006,Europe
422,15,4,2020,13,2,Andorra,AD,AND,77006,Europe
423,14,4,2020,8,0,Andorra,AD,AND,77006,Europe
424,13,4,2020,16,1,Andorra,AD,AND,77006,Europe
425,12,4,2020,21,2,Andorra,AD,AND,77006,Europe
426,11,4,2020,18,1,Andorra,AD,AND,77006,Europe
427,10,4,2020,19,2,Andorra,AD,AND,77006,Europe
428,9,4,2020,19,1,Andorra,AD,AND,77006,Europe
429,8,4,2020,19,1,Andorra,AD,AND,77006,Europe
430,7,4,2020,25,3,Andorra,AD,AND,77006,Europe
431,6,4,2020,35,1,Andorra,AD,AND,77006,Europe
432,5,4,2020,27,1,Andorra,AD,AND,77006,Europe
433,4,4,2020,11,1,Andorra,AD,AND,77006,Europe
434,3,4,2020,38,1,Andorra,AD,AND,77006,Europe
435,2,4,2020,14,2,Andorra,AD,AND,77006,Europe
436,1,4,2020,6,4,Andorra,AD,AND,77006,Europe
437,31,3,2020,36,2,Andorra,AD,AND,77006,Europe
438,30,3,2020,26,2,Andorra,AD,AND,77006,Europe
439,29,3,2020,41,1,Andorra,AD,AND,77006,Europe
440,28,3,2020,43,0,Andorra,AD,AND,77006,Europe
441,27,3,2020,36,3,Andorra,AD,AND,77006,Europe
442,26,3,2020,24,0,Andorra,AD,AND,77006,Europe
443,25,3,2020,31,0,Andorra,AD,AND,77006,Europe
444,24,3,2020,20,0,Andorra,AD,AND,77006,Europe
445,23,3,2020,25,0,Andorra,AD,AND,77006,Europe
446,22,3,2020,13,0,Andorra,AD,AND,77006,Europe
447,21,3,2020,0,0,Andorra,AD,AND,77006,Europe
448,20,3,2020,22,0,Andorra,AD,AND,77006,Europe
449,19,3,2020,39,0,Andorra,AD,AND,77006,Europe
450,18,3,2020,0,0,Andorra,AD,AND,77006,Europe
451,17,3,2020,9,0,Andorra,AD,AND,77006,Europe
452,16,3,2020,3,0,Andorra,AD,AND,77006,Europe
453,14,3,2020,1,0,Andorra,AD,AND,77006,Europe
454,3,3,2020,1,0,Andorra,AD,AND,77006,Europe
455,31,5,2020,7,0,Angola,AO,AGO,30809762,Africa
456,30,5,2020,4,0,Angola,AO,AGO,30809762,Africa
457,29,5,2020,2,0,Angola,AO,AGO,30809762,Africa
458,28,5,2020,0,0,Angola,AO,AGO,30809762,Africa
459,27,5,2020,2,0,Angola,AO,AGO,30809762,Africa
460,26,5,2020,0,0,Angola,AO,AGO,30809762,Africa
461,25,5,2020,9,1,Angola,AO,AGO,30809762,Africa
462,24,5,2020,0,0,Angola,AO,AGO,30809762,Africa
463,23,5,2020,2,0,Angola,AO,AGO,30809762,Africa
464,22,5,2020,6,0,Angola,AO,AGO,30809762,Africa
465,21,5,2020,2,1,Angola,AO,AGO,30809762,Africa
466,20,5,2020,2,0,Angola,AO,AGO,30809762,Africa
467,19,5,2020,0,0,Angola,AO,AGO,30809762,Africa
468,18,5,2020,0,0,Angola,AO,AGO,30809762,Africa
469,17,5,2020,0,0,Angola,AO,AGO,30809762,Africa
470,16,5,2020,0,0,Angola,AO,AGO,30809762,Africa
471,15,5,2020,3,0,Angola,AO,AGO,30809762,Africa
472,14,5,2020,0,0,Angola,AO,AGO,30809762,Africa
473,13,5,2020,0,0,Angola,AO,AGO,30809762,Africa
474,12,5,2020,0,0,Angola,AO,AGO,30809762,Africa
475,11,5,2020,2,0,Angola,AO,AGO,30809762,Africa
476,10,5,2020,0,0,Angola,AO,AGO,30809762,Africa
477,9,5,2020,7,0,Angola,AO,AGO,30809762,Africa
478,8,5,2020,0,0,Angola,AO,AGO,30809762,Africa
479,7,5,2020,0,0,Angola,AO,AGO,30809762,Africa
480,6,5,2020,1,0,Angola,AO,AGO,30809762,Africa
481,5,5,2020,0,0,Angola,AO,AGO,30809762,Africa
482,4,5,2020,0,0,Angola,AO,AGO,30809762,Africa
483,3,5,2020,6,0,Angola,AO,AGO,30809762,Africa
484,2,5,2020,2,0,Angola,AO,AGO,30809762,Africa
485,1,5,2020,0,0,Angola,AO,AGO,30809762,Africa
486,30,4,2020,0,0,Angola,AO,AGO,30809762,Africa
487,29,4,2020,0,0,Angola,AO,AGO,30809762,Africa
488,28,4,2020,1,0,Angola,AO,AGO,30809762,Africa
489,27,4,2020,1,0,Angola,AO,AGO,30809762,Africa
490,26,4,2020,0,0,Angola,AO,AGO,30809762,Africa
491,25,4,2020,0,0,Angola,AO,AGO,30809762,Africa
492,24,4,2020,1,0,Angola,AO,AGO,30809762,Africa
493,23,4,2020,0,0,Angola,AO,AGO,30809762,Africa
494,22,4,2020,0,0,Angola,AO,AGO,30809762,Africa
495,21,4,2020,0,0,Angola,AO,AGO,30809762,Africa
496,20,4,2020,0,0,Angola,AO,AGO,30809762,Africa
497,19,4,2020,5,0,Angola,AO,AGO,30809762,Africa
498,18,4,2020,0,0,Angola,AO,AGO,30809762,Africa
499,17,4,2020,0,0,Angola,AO,AGO,30809762,Africa
500,16,4,2020,0,0,Angola,AO,AGO,30809762,Africa
501,15,4,2020,0,0,Angola,AO,AGO,30809762,Africa
502,14,4,2020,0,0,Angola,AO,AGO,30809762,Africa
503,13,4,2020,0,0,Angola,AO,AGO,30809762,Africa
504,12,4,2020,0,0,Angola,AO,AGO,30809762,Africa
505,11,4,2020,0,0,Angola,AO,AGO,30809762,Africa
506,10,4,2020,0,0,Angola,AO,AGO,30809762,Africa
507,9,4,2020,2,0,Angola,AO,AGO,30809762,Africa
508,8,4,2020,1,0,Angola,AO,AGO,30809762,Africa
509,7,4,2020,2,0,Angola,AO,AGO,30809762,Africa
510,6,4,2020,4,0,Angola,AO,AGO,30809762,Africa
511,5,4,2020,2,0,Angola,AO,AGO,30809762,Africa
512,4,4,2020,0,0,Angola,AO,AGO,30809762,Africa
513,3,4,2020,0,0,Angola,AO,AGO,30809762,Africa
514,2,4,2020,1,0,Angola,AO,AGO,30809762,Africa
515,1,4,2020,0,0,Angola,AO,AGO,30809762,Africa
516,31,3,2020,0,0,Angola,AO,AGO,30809762,Africa
517,30,3,2020,3,2,Angola,AO,AGO,30809762,Africa
518,29,3,2020,0,0,Angola,AO,AGO,30809762,Africa
519,28,3,2020,1,0,Angola,AO,AGO,30809762,Africa
520,27,3,2020,1,0,Angola,AO,AGO,30809762,Africa
521,26,3,2020,0,0,Angola,AO,AGO,30809762,Africa
522,25,3,2020,0,0,Angola,AO,AGO,30809762,Africa
523,24,3,2020,0,0,Angola,AO,AGO,30809762,Africa
524,23,3,2020,0,0,Angola,AO,AGO,30809762,Africa
525,22,3,2020,2,0,Angola,AO,AGO,30809762,Africa
526,31,5,2020,0,0,Anguilla,AI,,,America
527,30,5,2020,0,0,Anguilla,AI,,,America
528,29,5,2020,0,0,Anguilla,AI,,,America
529,28,5,2020,0,0,Anguilla,AI,,,America
530,27,5,2020,0,0,Anguilla,AI,,,America
531,26,5,2020,0,0,Anguilla,AI,,,America
532,25,5,2020,0,0,Anguilla,AI,,,America
533,24,5,2020,0,0,Anguilla,AI,,,America
534,23,5,2020,0,0,Anguilla,AI,,,America
535,22,5,2020,0,0,Anguilla,AI,,,America
536,21,5,2020,0,0,Anguilla,AI,,,America
537,20,5,2020,0,0,Anguilla,AI,,,America
538,19,5,2020,0,0,Anguilla,AI,,,America
539,18,5,2020,0,0,Anguilla,AI,,,America
540,17,5,2020,0,0,Anguilla,AI,,,America
541,16,5,2020,0,0,Anguilla,AI,,,America
542,15,5,2020,0,0,Anguilla,AI,,,America
543,14,5,2020,0,0,Anguilla,AI,,,America
544,13,5,2020,0,0,Anguilla,AI,,,America
545,12,5,2020,0,0,Anguilla,AI,,,America
546,11,5,2020,0,0,Anguilla,AI,,,America
547,10,5,2020,0,0,Anguilla,AI,,,America
548,9,5,2020,0,0,Anguilla,AI,,,America
549,8,5,2020,0,0,Anguilla,AI,,,America
550,7,5,2020,0,0,Anguilla,AI,,,America
551,6,5,2020,0,0,Anguilla,AI,,,America
552,5,5,2020,0,0,Anguilla,AI,,,America
553,4,5,2020,0,0,Anguilla,AI,,,America
554,3,5,2020,0,0,Anguilla,AI,,,America
555,2,5,2020,0,0,Anguilla,AI,,,America
556,1,5,2020,0,0,Anguilla,AI,,,America
557,30,4,2020,0,0,Anguilla,AI,,,America
558,29,4,2020,0,0,Anguilla,AI,,,America
559,28,4,2020,0,0,Anguilla,AI,,,America
560,27,4,2020,0,0,Anguilla,AI,,,America
561,26,4,2020,0,0,Anguilla,AI,,,America
562,25,4,2020,0,0,Anguilla,AI,,,America
563,24,4,2020,0,0,Anguilla,AI,,,America
564,23,4,2020,0,0,Anguilla,AI,,,America
565,22,4,2020,0,0,Anguilla,AI,,,America
566,21,4,2020,0,0,Anguilla,AI,,,America
567,20,4,2020,0,0,Anguilla,AI,,,America
568,19,4,2020,0,0,Anguilla,AI,,,America
569,18,4,2020,0,0,Anguilla,AI,,,America
570,17,4,2020,0,0,Anguilla,AI,,,America
571,16,4,2020,0,0,Anguilla,AI,,,America
572,15,4,2020,0,0,Anguilla,AI,,,America
573,14,4,2020,0,0,Anguilla,AI,,,America
574,13,4,2020,0,0,Anguilla,AI,,,America
575,12,4,2020,0,0,Anguilla,AI,,,America
576,11,4,2020,0,0,Anguilla,AI,,,America
577,10,4,2020,0,0,Anguilla,AI,,,America
578,9,4,2020,0,0,Anguilla,AI,,,America
579,8,4,2020,0,0,Anguilla,AI,,,America
580,7,4,2020,0,0,Anguilla,AI,,,America
581,6,4,2020,0,0,Anguilla,AI,,,America
582,5,4,2020,0,0,Anguilla,AI,,,America
583,4,4,2020,0,0,Anguilla,AI,,,America
584,3,4,2020,1,0,Anguilla,AI,,,America
585,2,4,2020,0,0,Anguilla,AI,,,America
586,1,4,2020,0,0,Anguilla,AI,,,America
587,31,3,2020,0,0,Anguilla,AI,,,America
588,30,3,2020,0,0,Anguilla,AI,,,America
589,29,3,2020,0,0,Anguilla,AI,,,America
590,28,3,2020,0,0,Anguilla,AI,,,America
591,27,3,2020,2,0,Anguilla,AI,,,America
592,31,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
593,30,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
594,29,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
595,28,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
596,27,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
597,26,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
598,25,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
599,24,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
600,23,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
601,22,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
602,21,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
603,20,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
604,19,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
605,18,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
606,17,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
607,16,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
608,15,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
609,14,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
610,13,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
611,12,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
612,11,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
613,10,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
614,9,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
615,8,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
616,7,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
617,6,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
618,5,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
619,4,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
620,3,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
621,2,5,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
622,1,5,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
623,30,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
624,29,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
625,28,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
626,27,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
627,26,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
628,25,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
629,24,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
630,23,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
631,22,4,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
632,21,4,2020,0,1,Antigua_and_Barbuda,AG,ATG,96286,America
633,20,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
634,19,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
635,18,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
636,17,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
637,16,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
638,15,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
639,14,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
640,13,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
641,12,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
642,11,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
643,10,4,2020,4,2,Antigua_and_Barbuda,AG,ATG,96286,America
644,9,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
645,8,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
646,7,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
647,6,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
648,5,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
649,4,4,2020,6,0,Antigua_and_Barbuda,AG,ATG,96286,America
650,3,4,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
651,2,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
652,1,4,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
653,31,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
654,30,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
655,29,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
656,28,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
657,27,3,2020,4,0,Antigua_and_Barbuda,AG,ATG,96286,America
658,26,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
659,25,3,2020,2,0,Antigua_and_Barbuda,AG,ATG,96286,America
660,24,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
661,23,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
662,22,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
663,21,3,2020,0,0,Antigua_and_Barbuda,AG,ATG,96286,America
664,15,3,2020,1,0,Antigua_and_Barbuda,AG,ATG,96286,America
665,31,5,2020,795,8,Argentina,AR,ARG,44494502,America
666,30,5,2020,717,12,Argentina,AR,ARG,44494502,America
667,29,5,2020,769,8,Argentina,AR,ARG,44494502,America
668,28,5,2020,705,16,Argentina,AR,ARG,44494502,America
669,27,5,2020,600,17,Argentina,AR,ARG,44494502,America
670,26,5,2020,552,15,Argentina,AR,ARG,44494502,America
671,25,5,2020,723,7,Argentina,AR,ARG,44494502,America
672,24,5,2020,704,12,Argentina,AR,ARG,44494502,America
673,23,5,2020,718,17,Argentina,AR,ARG,44494502,America
674,22,5,2020,648,13,Argentina,AR,ARG,44494502,America
675,21,5,2020,474,10,Argentina,AR,ARG,44494502,America
676,20,5,2020,438,11,Argentina,AR,ARG,44494502,America
677,19,5,2020,566,16,Argentina,AR,ARG,44494502,America
678,18,5,2020,0,3,Argentina,AR,ARG,44494502,America
679,17,5,2020,326,7,Argentina,AR,ARG,44494502,America
680,16,5,2020,345,3,Argentina,AR,ARG,44494502,America
681,15,5,2020,255,24,Argentina,AR,ARG,44494502,America
682,14,5,2020,316,10,Argentina,AR,ARG,44494502,America
683,13,5,2020,529,14,Argentina,AR,ARG,44494502,America
684,12,5,2020,245,5,Argentina,AR,ARG,44494502,America
685,11,5,2020,13,0,Argentina,AR,ARG,44494502,America
686,10,5,2020,165,7,Argentina,AR,ARG,44494502,America
687,9,5,2020,240,11,Argentina,AR,ARG,44494502,America
688,8,5,2020,163,9,Argentina,AR,ARG,44494502,America
689,7,5,2020,188,9,Argentina,AR,ARG,44494502,America
690,6,5,2020,133,4,Argentina,AR,ARG,44494502,America
691,5,5,2020,104,14,Argentina,AR,ARG,44494502,America
692,4,5,2020,102,9,Argentina,AR,ARG,44494502,America
693,3,5,2020,149,12,Argentina,AR,ARG,44494502,America
694,2,5,2020,104,7,Argentina,AR,ARG,44494502,America
695,1,5,2020,143,4,Argentina,AR,ARG,44494502,America
696,30,4,2020,158,7,Argentina,AR,ARG,44494502,America
697,29,4,2020,124,10,Argentina,AR,ARG,44494502,America
698,28,4,2020,223,11,Argentina,AR,ARG,44494502,America
699,27,4,2020,0,1,Argentina,AR,ARG,44494502,America
700,26,4,2020,344,18,Argentina,AR,ARG,44494502,America
701,25,4,2020,0,2,Argentina,AR,ARG,44494502,America
702,24,4,2020,147,6,Argentina,AR,ARG,44494502,America
703,23,4,2020,144,8,Argentina,AR,ARG,44494502,America
704,22,4,2020,112,9,Argentina,AR,ARG,44494502,America
705,21,4,2020,90,8,Argentina,AR,ARG,44494502,America
706,20,4,2020,102,2,Argentina,AR,ARG,44494502,America
707,19,4,2020,170,10,Argentina,AR,ARG,44494502,America
708,18,4,2020,98,7,Argentina,AR,ARG,44494502,America
709,17,4,2020,128,6,Argentina,AR,ARG,44494502,America
710,16,4,2020,0,4,Argentina,AR,ARG,44494502,America
711,15,4,2020,160,7,Argentina,AR,ARG,44494502,America
712,14,4,2020,69,3,Argentina,AR,ARG,44494502,America
713,13,4,2020,66,6,Argentina,AR,ARG,44494502,America
714,12,4,2020,162,7,Argentina,AR,ARG,44494502,America
715,11,4,2020,81,3,Argentina,AR,ARG,44494502,America
716,10,4,2020,99,14,Argentina,AR,ARG,44494502,America
717,9,4,2020,80,5,Argentina,AR,ARG,44494502,America
718,8,4,2020,87,7,Argentina,AR,ARG,44494502,America
719,7,4,2020,74,7,Argentina,AR,ARG,44494502,America
720,6,4,2020,103,3,Argentina,AR,ARG,44494502,America
721,5,4,2020,186,6,Argentina,AR,ARG,44494502,America
722,4,4,2020,132,3,Argentina,AR,ARG,44494502,America
723,3,4,2020,0,3,Argentina,AR,ARG,44494502,America
724,2,4,2020,167,7,Argentina,AR,ARG,44494502,America
725,1,4,2020,0,0,Argentina,AR,ARG,44494502,America
726,31,3,2020,146,4,Argentina,AR,ARG,44494502,America
727,30,3,2020,75,1,Argentina,AR,ARG,44494502,America
728,29,3,2020,55,2,Argentina,AR,ARG,44494502,America
729,28,3,2020,101,5,Argentina,AR,ARG,44494502,America
730,27,3,2020,87,4,Argentina,AR,ARG,44494502,America
731,26,3,2020,115,2,Argentina,AR,ARG,44494502,America
732,25,3,2020,86,2,Argentina,AR,ARG,44494502,America
733,24,3,2020,35,0,Argentina,AR,ARG,44494502,America
734,23,3,2020,41,0,Argentina,AR,ARG,44494502,America
735,22,3,2020,67,1,Argentina,AR,ARG,44494502,America
736,21,3,2020,30,0,Argentina,AR,ARG,44494502,America
737,20,3,2020,31,1,Argentina,AR,ARG,44494502,America
738,19,3,2020,18,0,Argentina,AR,ARG,44494502,America
739,18,3,2020,14,0,Argentina,AR,ARG,44494502,America
740,17,3,2020,9,0,Argentina,AR,ARG,44494502,America
741,16,3,2020,11,0,Argentina,AR,ARG,44494502,America
742,15,3,2020,11,0,Argentina,AR,ARG,44494502,America
743,14,3,2020,3,1,Argentina,AR,ARG,44494502,America
744,13,3,2020,12,0,Argentina,AR,ARG,44494502,America
745,11,3,2020,7,0,Argentina,AR,ARG,44494502,America
746,9,3,2020,3,0,Argentina,AR,ARG,44494502,America
747,8,3,2020,1,1,Argentina,AR,ARG,44494502,America
748,7,3,2020,6,0,Argentina,AR,ARG,44494502,America
749,6,3,2020,1,0,Argentina,AR,ARG,44494502,America
750,4,3,2020,1,0,Argentina,AR,ARG,44494502,America
751,31,5,2020,251,7,Armenia,AM,ARM,2951776,Europe
752,30,5,2020,460,7,Armenia,AM,ARM,2951776,Europe
753,29,5,2020,442,15,Armenia,AM,ARM,2951776,Europe
754,28,5,2020,372,7,Armenia,AM,ARM,2951776,Europe
755,27,5,2020,289,4,Armenia,AM,ARM,2951776,Europe
756,26,5,2020,452,6,Armenia,AM,ARM,2951776,Europe
757,25,5,2020,359,4,Armenia,AM,ARM,2951776,Europe
758,24,5,2020,374,3,Armenia,AM,ARM,2951776,Europe
759,23,5,2020,322,4,Armenia,AM,ARM,2951776,Europe
760,22,5,2020,335,3,Armenia,AM,ARM,2951776,Europe
761,21,5,2020,230,3,Armenia,AM,ARM,2951776,Europe
762,20,5,2020,218,3,Armenia,AM,ARM,2951776,Europe
763,19,5,2020,351,1,Armenia,AM,ARM,2951776,Europe
764,18,5,2020,189,5,Armenia,AM,ARM,2951776,Europe
765,17,5,2020,239,3,Armenia,AM,ARM,2951776,Europe
766,16,5,2020,184,3,Armenia,AM,ARM,2951776,Europe
767,15,5,2020,142,1,Armenia,AM,ARM,2951776,Europe
768,14,5,2020,180,1,Armenia,AM,ARM,2951776,Europe
769,13,5,2020,146,1,Armenia,AM,ARM,2951776,Europe
770,12,5,2020,79,1,Armenia,AM,ARM,2951776,Europe
771,11,5,2020,138,1,Armenia,AM,ARM,2951776,Europe
772,10,5,2020,146,1,Armenia,AM,ARM,2951776,Europe
773,9,5,2020,145,1,Armenia,AM,ARM,2951776,Europe
774,8,5,2020,102,2,Armenia,AM,ARM,2951776,Europe
775,7,5,2020,163,0,Armenia,AM,ARM,2951776,Europe
776,6,5,2020,112,1,Armenia,AM,ARM,2951776,Europe
777,5,5,2020,121,4,Armenia,AM,ARM,2951776,Europe
778,4,5,2020,113,2,Armenia,AM,ARM,2951776,Europe
779,3,5,2020,125,0,Armenia,AM,ARM,2951776,Europe
780,2,5,2020,82,1,Armenia,AM,ARM,2951776,Europe
781,1,5,2020,134,2,Armenia,AM,ARM,2951776,Europe
782,30,4,2020,0,0,Armenia,AM,ARM,2951776,Europe
783,29,4,2020,65,0,Armenia,AM,ARM,2951776,Europe
784,28,4,2020,59,1,Armenia,AM,ARM,2951776,Europe
785,27,4,2020,62,1,Armenia,AM,ARM,2951776,Europe
786,26,4,2020,69,0,Armenia,AM,ARM,2951776,Europe
787,25,4,2020,81,1,Armenia,AM,ARM,2951776,Europe
788,24,4,2020,73,3,Armenia,AM,ARM,2951776,Europe
789,23,4,2020,50,0,Armenia,AM,ARM,2951776,Europe
790,22,4,2020,72,0,Armenia,AM,ARM,2951776,Europe
791,21,4,2020,62,2,Armenia,AM,ARM,2951776,Europe
792,20,4,2020,48,2,Armenia,AM,ARM,2951776,Europe
793,19,4,2020,43,0,Armenia,AM,ARM,2951776,Europe
794,18,4,2020,47,1,Armenia,AM,ARM,2951776,Europe
795,17,4,2020,42,1,Armenia,AM,ARM,2951776,Europe
796,16,4,2020,48,1,Armenia,AM,ARM,2951776,Europe
797,15,4,2020,72,3,Armenia,AM,ARM,2951776,Europe
798,14,4,2020,26,1,Armenia,AM,ARM,2951776,Europe
799,13,4,2020,46,0,Armenia,AM,ARM,2951776,Europe
800,12,4,2020,30,2,Armenia,AM,ARM,2951776,Europe
801,11,4,2020,16,1,Armenia,AM,ARM,2951776,Europe
802,10,4,2020,40,1,Armenia,AM,ARM,2951776,Europe
803,9,4,2020,28,1,Armenia,AM,ARM,2951776,Europe
804,8,4,2020,20,0,Armenia,AM,ARM,2951776,Europe
805,7,4,2020,11,1,Armenia,AM,ARM,2951776,Europe
806,6,4,2020,52,0,Armenia,AM,ARM,2951776,Europe
807,5,4,2020,34,0,Armenia,AM,ARM,2951776,Europe
808,4,4,2020,73,3,Armenia,AM,ARM,2951776,Europe
809,3,4,2020,92,1,Armenia,AM,ARM,2951776,Europe
810,2,4,2020,39,0,Armenia,AM,ARM,2951776,Europe
811,1,4,2020,50,0,Armenia,AM,ARM,2951776,Europe
812,31,3,2020,58,0,Armenia,AM,ARM,2951776,Europe
813,30,3,2020,0,0,Armenia,AM,ARM,2951776,Europe
814,29,3,2020,52,2,Armenia,AM,ARM,2951776,Europe
815,28,3,2020,43,0,Armenia,AM,ARM,2951776,Europe
816,27,3,2020,39,1,Armenia,AM,ARM,2951776,Europe
817,26,3,2020,25,0,Armenia,AM,ARM,2951776,Europe
818,25,3,2020,71,0,Armenia,AM,ARM,2951776,Europe
819,24,3,2020,4,0,Armenia,AM,ARM,2951776,Europe
820,23,3,2020,30,0,Armenia,AM,ARM,2951776,Europe
821,22,3,2020,24,0,Armenia,AM,ARM,2951776,Europe
822,21,3,2020,14,0,Armenia,AM,ARM,2951776,Europe
823,20,3,2020,7,0,Armenia,AM,ARM,2951776,Europe
824,19,3,2020,37,0,Armenia,AM,ARM,2951776,Europe
825,18,3,2020,26,0,Armenia,AM,ARM,2951776,Europe
826,17,3,2020,22,0,Armenia,AM,ARM,2951776,Europe
827,16,3,2020,10,0,Armenia,AM,ARM,2951776,Europe
828,15,3,2020,7,0,Armenia,AM,ARM,2951776,Europe
829,14,3,2020,7,0,Armenia,AM,ARM,2951776,Europe
830,13,3,2020,2,0,Armenia,AM,ARM,2951776,Europe
831,12,3,2020,3,0,Armenia,AM,ARM,2951776,Europe
832,2,3,2020,0,0,Armenia,AM,ARM,2951776,Europe
833,1,3,2020,1,0,Armenia,AM,ARM,2951776,Europe
834,29,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
835,28,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
836,27,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
837,26,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
838,25,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
839,24,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
840,23,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
841,22,2,2020,0,0,Armenia,AM,ARM,2951776,Europe
